"99","161","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:20","2","pending","CRP-22",""
"100","182","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:20","2","pending","CRP-22",""
"101","13","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:21","2","pending","CRP-23",""
"102","22","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:21","2","pending","CRP-23",""
"103","29","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:21","2","pending","CRP-23",""
"104","92","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:21","2","pending","CRP-23",""
"105","166","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:21","2","pending","CRP-23",""
"106","218","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:22","2","pending","CRP-23",""
"107","14","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:22","2","pending","CRP-23",""
"108","23","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:22","2","pending","CRP-23",""
"109","30","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:22","2","pending","CRP-23",""
"110","93","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:23","2","pending","CRP-23",""
"111","152","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:23","2","pending","CRP-23",""
"112","219","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:23","2","pending","CRP-23",""
"113","236","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:23","2","pending","CRP-23",""
"114","15","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:23","2","pending","CRP-23",""
"115","24","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:24","2","pending","CRP-23",""
"116","31","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:24","2","pending","CRP-23",""
"117","153","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:24","2","pending","CRP-23",""
"118","190","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:24","2","pending","CRP-23",""
"119","220","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:25","2","pending","CRP-23",""
"120","16","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:25","2","pending","CRP-23",""
"121","25","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:25","2","pending","CRP-23",""
"122","119","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:25","2","pending","CRP-23",""
"123","154","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:25","2","pending","CRP-23",""
"124","213","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:26","2","pending","CRP-23",""
"125","18","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:26","2","pending","CRP-23",""
"126","26","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:26","2","pending","CRP-23",""
"127","121","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:26","2","pending","CRP-23",""
"128","157","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:27","2","pending","CRP-23",""
"129","197","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:27","2","pending","CRP-23",""
"130","214","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:27","2","pending","CRP-23",""
"131","19","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:27","2","pending","CRP-23",""
"132","26","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:27","2","pending","CRP-23",""
"133","122","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:28","2","pending","CRP-23",""
"134","215","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:28","2","pending","CRP-23",""
"135","20","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:28","2","pending","CRP-23",""
"136","27","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:28","2","pending","CRP-23",""
"137","123","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:28","2","pending","CRP-23",""
"138","199","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:29","2","pending","CRP-23",""
"139","216","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:29","2","pending","CRP-23",""
"140","12","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:29","2","pending","CRP-23",""
"141","21","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:29","2","pending","CRP-23",""
"142","28","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:30","2","pending","CRP-23",""
"143","209","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:30","2","pending","CRP-23",""
"144","217","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:30","2","pending","CRP-23",""
"145","229","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:30","2","pending","CRP-24",""
"146","230","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:30","2","pending","CRP-24",""
"147","231","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:31","2","pending","CRP-24",""
"148","232","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:31","2","pending","CRP-24",""
"149","233","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:31","2","pending","CRP-24",""
"150","256","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:31","2","pending","PTF-33",""
"151","258","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:31","2","pending","PTF-33",""
"152","259","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:32","2","pending","PTF-33",""
"153","2","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:34","9","pending","CRP-23",""
"154","6","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:36","9","pending","CRP-23",""
"155","13","qa_innovations","2/24/2020 09:46:25","3/17/2020 12:22:03","9","complete","CRP-22","General comment"
"156","15","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:41","9","pending","CRP-24",""
"157","16","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:43","9","pending","CRP-22",""
"158","17","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:46","9","pending","CRP-21","temporal comment"
"159","19","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:49","9","pending","CRP-23",""
"160","20","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:51","9","pending","CRP-24",""
"161","21","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:53","9","pending","CRP-22",""
"162","23","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:55","9","pending","CRP-22",""
"163","25","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:57","9","pending","CRP-24",""
"164","26","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:27:59","9","pending","CRP-22",""
"165","31","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:02","9","pending","CRP-24",""
"166","32","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:04","9","pending","CRP-22",""
"167","35","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:06","9","pending","CRP-24",""
"168","36","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:08","9","pending","CRP-22",""
"169","37","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:10","9","pending","CRP-24",""
"170","39","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:13","9","pending","CRP-24",""
"171","40","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:16","9","pending","CRP-22",""
"172","42","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:18","9","pending","CRP-22",""
"173","43","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:21","9","pending","CRP-22",""
"174","46","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:23","9","pending","CRP-24",""
"175","49","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:25","9","pending","CRP-23",""
"176","50","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:27","9","pending","CRP-23",""
"177","51","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:29","9","pending","CRP-23",""
"178","52","qa_innovations","2/24/2020 09:46:25","2/26/2020 08:28:31","9","pending","CRP-23",""
